code,country,year,month,min,max,avg
048,Wyoming,1959,sep,39.20,64.50,51.90
048,Wyoming,1960,sep,40.90,71.10,56.00
048,Wyoming,1961,sep,35.60,59.90,47.70
048,Wyoming,1962,sep,38.20,69.70,53.90
048,Wyoming,1963,sep,44.40,72.60,58.50
048,Wyoming,1964,sep,36.30,68.50,52.40
048,Wyoming,1965,sep,33.00,56.20,44.60
048,Wyoming,1966,sep,42.70,70.50,56.60
048,Wyoming,1967,sep,41.50,69.60,55.60
048,Wyoming,1968,sep,37.30,66.60,52.00
048,Wyoming,1969,sep,41.60,73.10,57.40
048,Wyoming,1970,sep,35.60,64.60,50.10
048,Wyoming,1971,sep,35.70,64.00,49.90
048,Wyoming,1972,sep,37.60,66.10,51.80
048,Wyoming,1973,sep,38.70,63.60,51.20
048,Wyoming,1974,sep,34.50,67.70,51.10
048,Wyoming,1975,sep,35.80,68.60,52.20
048,Wyoming,1976,sep,39.80,69.90,54.90
048,Wyoming,1977,sep,39.50,70.00,54.80
048,Wyoming,1978,sep,39.20,69.70,54.40
048,Wyoming,1979,sep,40.80,75.00,57.90
048,Wyoming,1980,sep,40.00,69.70,54.80
048,Wyoming,1981,sep,41.30,72.80,57.00
048,Wyoming,1982,sep,40.30,64.60,52.40
048,Wyoming,1983,sep,39.80,69.70,54.80
048,Wyoming,1984,sep,36.30,64.90,50.60
048,Wyoming,1985,sep,36.40,62.30,49.30
048,Wyoming,1986,sep,38.00,61.70,49.90
048,Wyoming,1987,sep,38.20,71.00,54.60
048,Wyoming,1988,sep,38.30,68.50,53.40
048,Wyoming,1989,sep,38.80,69.00,53.90
048,Wyoming,1990,sep,44.10,74.60,59.30
048,Wyoming,1991,sep,40.20,68.90,54.50
048,Wyoming,1992,sep,38.70,70.30,54.50
048,Wyoming,1993,sep,36.80,66.10,51.50
048,Wyoming,1994,sep,41.00,72.90,57.00
048,Wyoming,1995,sep,39.90,68.20,54.10
048,Wyoming,1996,sep,37.90,66.60,52.30
048,Wyoming,1997,sep,43.00,69.80,56.40
048,Wyoming,1998,sep,45.50,74.40,59.90
048,Wyoming,1999,sep,36.10,65.90,51.00
048,Wyoming,2000,sep,38.90,69.30,54.10
048,Wyoming,2001,sep,42.30,73.90,58.10
048,Wyoming,2002,sep,41.20,69.20,55.20
048,Wyoming,2003,sep,38.10,67.80,52.90
048,Wyoming,2004,sep,40.20,68.10,54.20
048,Wyoming,2005,sep,40.00,71.20,55.60
048,Wyoming,2006,sep,38.00,65.70,51.90
048,Wyoming,2007,sep,41.00,70.20,55.60
048,Wyoming,2008,sep,38.00,67.50,52.80
048,Wyoming,2009,sep,41.40,73.50,57.40
048,Wyoming,2010,sep,39.10,73.50,56.30
048,Wyoming,2011,sep,40.30,72.50,56.40
048,Wyoming,2012,sep,41.20,73.90,57.50
048,Wyoming,2013,sep,44.70,69.90,57.30
048,Wyoming,2014,sep,41.40,70.30,55.80
048,Wyoming,2015,sep,43.50,75.40,59.40
048,Wyoming,2016,sep,41.50,69.20,55.40
048,Wyoming,2017,sep,40.70,67.60,54.10
048,Wyoming,2018,sep,40.90,73.40,57.20
048,Wyoming,2019,sep,42.60,70.90,56.70
048,Wyoming,2020,sep,39.00,72.00,55.50
048,Wyoming,2021,sep,41.70,74.50,58.10
048,Wyoming,2022,sep,44.00,75.40,59.70
048,Wyoming,2023,sep,42.70,72.10,57.40
048,Wyoming,2024,sep,43.50,76.70,60.10
049,,1991,sep,60.10,77.10,68.60
049,,1992,sep,62.40,75.80,69.10
049,,1993,sep,60.80,76.40,68.60
049,,1994,sep,62.20,76.20,69.20
049,,1995,sep,60.30,77.30,68.80
049,,1996,sep,61.80,75.50,68.70
049,,1997,sep,61.70,75.60,68.70
049,,1998,sep,60.20,74.50,67.40
049,,1999,sep,59.70,75.90,67.80
049,,2000,sep,61.20,76.30,68.80
049,,2001,sep,61.60,77.70,69.60
049,,2002,sep,61.00,76.20,68.60
049,,2003,sep,61.30,77.80,69.60
049,,2004,sep,61.50,78.00,69.80
049,,2005,sep,62.50,77.60,70.00
049,,2006,sep,61.10,77.00,69.10
049,,2007,sep,61.20,75.80,68.50
049,,2008,sep,59.70,75.40,67.50
049,,2009,sep,61.10,77.20,69.20
049,,2010,sep,59.80,76.60,68.20
049,,2011,sep,59.60,76.30,68.00
049,,2012,sep,59.80,75.00,67.40
049,,2013,sep,61.10,76.80,69.00
049,,2014,sep,62.40,78.10,70.20
049,,2015,sep,64.40,77.90,71.20
049,,2016,sep,62.60,76.50,69.60
049,,2017,sep,61.80,77.10,69.40
049,,2018,sep,63.10,77.60,70.40
049,,2019,sep,64.60,78.70,71.70
049,,2020,sep,62.30,77.60,69.90
049,,2021,sep,61.30,76.30,68.80
049,,2022,sep,62.00,77.50,69.80
049,,2023,sep,61.50,77.40,69.50
049,,2024,sep,62.30,76.60,69.40
050,Alaska,1925,sep,36.10,49.50,42.80
050,Alaska,1926,sep,37.00,51.70,44.30
050,Alaska,1927,sep,29.30,44.60,37.00
050,Alaska,1928,sep,31.30,45.20,38.20
050,Alaska,1929,sep,37.90,52.10,45.00
050,Alaska,1930,sep,32.60,46.40,39.50
050,Alaska,1931,sep,32.80,46.50,39.70
050,Alaska,1932,sep,31.10,45.70,38.40
050,Alaska,1933,sep,30.90,46.20,38.60
050,Alaska,1934,sep,33.70,50.00,41.80
050,Alaska,1935,sep,32.50,47.50,40.00
050,Alaska,1936,sep,32.20,48.50,40.40
050,Alaska,1937,sep,35.90,50.80,43.40
050,Alaska,1938,sep,36.60,48.70,42.60
050,Alaska,1939,sep,32.50,46.70,39.60
050,Alaska,1940,sep,34.00,48.70,41.30
050,Alaska,1941,sep,32.30,49.60,40.90
050,Alaska,1942,sep,37.30,50.70,44.00
050,Alaska,1943,sep,34.20,45.90,40.00
050,Alaska,1944,sep,33.90,46.00,40.00
050,Alaska,1945,sep,33.80,46.60,40.20
050,Alaska,1946,sep,32.70,45.90,39.30
050,Alaska,1947,sep,32.20,45.00,38.60
050,Alaska,1948,sep,30.30,43.60,37.00
050,Alaska,1949,sep,36.90,50.20,43.60
050,Alaska,1950,sep,34.90,48.50,41.70
050,Alaska,1951,sep,34.80,47.70,41.20
050,Alaska,1952,sep,32.10,45.30,38.70
050,Alaska,1953,sep,33.70,47.50,40.60
050,Alaska,1954,sep,33.70,47.60,40.60
050,Alaska,1955,sep,33.60,45.80,39.70
050,Alaska,1956,sep,32.50,46.00,39.20
050,Alaska,1957,sep,34.20,47.40,40.80
050,Alaska,1958,sep,33.40,46.50,40.00
050,Alaska,1959,sep,32.60,47.30,40.00
050,Alaska,1960,sep,32.60,44.10,38.30
050,Alaska,1961,sep,35.00,47.00,41.00
050,Alaska,1962,sep,32.30,44.60,38.40
050,Alaska,1963,sep,35.00,50.10,42.60
050,Alaska,1964,sep,34.60,48.40,41.50
050,Alaska,1965,sep,37.50,49.20,43.40
050,Alaska,1966,sep,34.80,49.00,41.90
050,Alaska,1967,sep,34.20,48.50,41.40
050,Alaska,1968,sep,30.60,46.20,38.40
050,Alaska,1969,sep,33.70,51.20,42.50
050,Alaska,1970,sep,29.50,43.40,36.50
050,Alaska,1971,sep,32.90,46.30,39.60
050,Alaska,1972,sep,31.90,45.50,38.70
050,Alaska,1973,sep,33.30,48.50,40.90
050,Alaska,1974,sep,36.30,52.30,44.30
050,Alaska,1975,sep,33.20,45.60,39.40
050,Alaska,1976,sep,34.10,49.30,41.70
050,Alaska,1977,sep,35.60,49.10,42.40
050,Alaska,1978,sep,35.30,49.80,42.60
050,Alaska,1979,sep,34.70,50.10,42.40
050,Alaska,1980,sep,31.90,45.60,38.80
050,Alaska,1981,sep,32.00,45.60,38.80
050,Alaska,1982,sep,35.40,47.50,41.50
050,Alaska,1983,sep,29.70,43.90,36.80
050,Alaska,1984,sep,33.60,50.60,42.10
050,Alaska,1985,sep,33.60,45.90,39.70
050,Alaska,1986,sep,34.60,48.70,41.60
050,Alaska,1987,sep,32.10,45.20,38.70
050,Alaska,1988,sep,32.40,47.30,39.90
050,Alaska,1989,sep,37.00,50.00,43.50
050,Alaska,1990,sep,34.00,46.30,40.10
050,Alaska,1991,sep,36.60,50.10,43.40
050,Alaska,1992,sep,24.90,38.30,31.60
050,Alaska,1993,sep,33.40,46.00,39.70
050,Alaska,1994,sep,32.80,46.80,39.80
050,Alaska,1995,sep,39.20,52.60,45.90
050,Alaska,1996,sep,30.00,44.60,37.30
050,Alaska,1997,sep,37.40,51.70,44.60
050,Alaska,1998,sep,35.00,48.20,41.60
050,Alaska,1999,sep,34.60,49.10,41.90
050,Alaska,2000,sep,32.10,44.90,38.60
050,Alaska,2001,sep,34.70,50.20,42.40
050,Alaska,2002,sep,36.10,49.30,42.70
050,Alaska,2003,sep,31.00,46.90,39.00
050,Alaska,2004,sep,29.90,44.90,37.40
050,Alaska,2005,sep,37.40,48.40,42.90
050,Alaska,2006,sep,36.90,51.60,44.30
050,Alaska,2007,sep,37.20,49.80,43.50
050,Alaska,2008,sep,34.30,48.20,41.20
050,Alaska,2009,sep,34.30,48.90,41.60
050,Alaska,2010,sep,34.10,51.40,42.80
050,Alaska,2011,sep,35.60,49.10,42.40
050,Alaska,2012,sep,34.40,46.70,40.60
050,Alaska,2013,sep,33.70,45.40,39.60
050,Alaska,2014,sep,34.80,49.90,42.30
050,Alaska,2015,sep,32.80,45.00,38.90
050,Alaska,2016,sep,34.90,49.70,42.30
050,Alaska,2017,sep,36.10,49.00,42.60
050,Alaska,2018,sep,36.50,52.00,44.30
050,Alaska,2019,sep,37.50,51.30,44.40
050,Alaska,2020,sep,35.50,48.50,42.00
050,Alaska,2021,sep,32.50,46.20,39.40
050,Alaska,2022,sep,36.80,48.60,42.70
050,Alaska,2023,sep,34.70,46.80,40.80
050,Alaska,2024,sep,36.00,48.50,42.20
110,National (contiguous 48 States),1895,sep,52.38,78.71,65.55
110,National (contiguous 48 States),1896,sep,50.59,75.24,62.92
110,National (contiguous 48 States),1897,sep,52.77,79.99,66.38
110,National (contiguous 48 States),1898,sep,52.21,78.66,65.44
110,National (contiguous 48 States),1899,sep,50.61,78.93,64.78
110,National (contiguous 48 States),1900,sep,53.24,76.98,65.12
110,National (contiguous 48 States),1901,sep,50.77,75.67,63.23
110,National (contiguous 48 States),1902,sep,49.51,75.96,62.74
110,National (contiguous 48 States),1903,sep,49.78,75.65,62.73
110,National (contiguous 48 States),1904,sep,52.16,77.72,64.94
110,National (contiguous 48 States),1905,sep,53.04,78.82,65.93
110,National (contiguous 48 States),1906,sep,53.69,78.75,66.24
110,National (contiguous 48 States),1907,sep,51.31,77.09,64.20
110,National (contiguous 48 States),1908,sep,51.66,79.47,65.57
110,National (contiguous 48 States),1909,sep,51.46,77.31,64.38
110,National (contiguous 48 States),1910,sep,52.81,78.49,65.66
110,National (contiguous 48 States),1911,sep,53.82,78.33,66.07
110,National (contiguous 48 States),1912,sep,50.41,74.98,62.71
110,National (contiguous 48 States),1913,sep,50.86,76.37,63.63
110,National (contiguous 48 States),1914,sep,51.51,77.59,64.56
110,National (contiguous 48 States),1915,sep,52.29,76.51,64.40
110,National (contiguous 48 States),1916,sep,49.95,77.00,63.48
110,National (contiguous 48 States),1917,sep,51.08,77.05,64.08
110,National (contiguous 48 States),1918,sep,48.74,75.04,61.90
110,National (contiguous 48 States),1919,sep,52.88,78.35,65.62
110,National (contiguous 48 States),1920,sep,52.68,78.15,65.43
110,National (contiguous 48 States),1921,sep,53.71,79.36,66.52
110,National (contiguous 48 States),1922,sep,53.04,81.48,67.26
110,National (contiguous 48 States),1923,sep,52.61,77.45,65.05
110,National (contiguous 48 States),1924,sep,49.37,76.08,62.73
110,National (contiguous 48 States),1925,sep,54.27,79.02,66.65
110,National (contiguous 48 States),1926,sep,51.93,76.24,64.09
110,National (contiguous 48 States),1927,sep,52.48,77.41,64.96
110,National (contiguous 48 States),1928,sep,49.50,76.98,63.25
110,National (contiguous 48 States),1929,sep,50.95,75.81,63.39
110,National (contiguous 48 States),1930,sep,52.56,78.91,65.73
110,National (contiguous 48 States),1931,sep,55.00,81.21,68.11
110,National (contiguous 48 States),1932,sep,50.94,78.39,64.67
110,National (contiguous 48 States),1933,sep,54.72,80.69,67.71
110,National (contiguous 48 States),1934,sep,50.76,76.91,63.82
110,National (contiguous 48 States),1935,sep,51.33,78.22,64.78
110,National (contiguous 48 States),1936,sep,53.44,79.25,66.34
110,National (contiguous 48 States),1937,sep,52.29,79.07,65.68
110,National (contiguous 48 States),1938,sep,53.26,79.97,66.61
110,National (contiguous 48 States),1939,sep,53.49,81.19,67.35
110,National (contiguous 48 States),1940,sep,52.56,78.12,65.34
110,National (contiguous 48 States),1941,sep,52.12,76.89,64.51
110,National (contiguous 48 States),1942,sep,50.49,76.78,63.64
110,National (contiguous 48 States),1943,sep,50.25,78.35,64.31
110,National (contiguous 48 States),1944,sep,52.09,78.39,65.25
110,National (contiguous 48 States),1945,sep,52.02,77.92,64.98
110,National (contiguous 48 States),1946,sep,51.64,77.40,64.53
110,National (contiguous 48 States),1947,sep,52.84,80.19,66.52
110,National (contiguous 48 States),1948,sep,52.09,80.01,66.06
110,National (contiguous 48 States),1949,sep,50.36,77.05,63.72
110,National (contiguous 48 States),1950,sep,51.46,75.51,63.48
110,National (contiguous 48 States),1951,sep,50.74,77.41,64.08
110,National (contiguous 48 States),1952,sep,51.37,80.40,65.88
110,National (contiguous 48 States),1953,sep,50.94,81.36,66.15
110,National (contiguous 48 States),1954,sep,52.77,80.10,66.43
110,National (contiguous 48 States),1955,sep,52.20,79.52,65.86
110,National (contiguous 48 States),1956,sep,50.23,79.92,65.08
110,National (contiguous 48 States),1957,sep,50.99,77.34,64.17
110,National (contiguous 48 States),1958,sep,52.86,77.94,65.41
110,National (contiguous 48 States),1959,sep,52.39,77.04,64.72
110,National (contiguous 48 States),1960,sep,53.08,79.77,66.43
110,National (contiguous 48 States),1961,sep,51.13,75.65,63.39
110,National (contiguous 48 States),1962,sep,51.28,77.02,64.17
110,National (contiguous 48 States),1963,sep,53.38,79.23,66.33
110,National (contiguous 48 States),1964,sep,50.79,76.57,63.68
110,National (contiguous 48 States),1965,sep,50.23,73.27,61.75
110,National (contiguous 48 States),1966,sep,51.94,77.09,64.53
110,National (contiguous 48 States),1967,sep,51.06,77.00,64.04
110,National (contiguous 48 States),1968,sep,50.63,77.13,63.88
110,National (contiguous 48 States),1969,sep,52.86,78.21,65.53
110,National (contiguous 48 States),1970,sep,51.85,77.25,64.56
110,National (contiguous 48 States),1971,sep,52.00,76.62,64.31
110,National (contiguous 48 States),1972,sep,52.21,76.60,64.42
110,National (contiguous 48 States),1973,sep,52.43,76.33,64.38
110,National (contiguous 48 States),1974,sep,49.23,75.34,62.29
110,National (contiguous 48 States),1975,sep,50.00,75.74,62.87
110,National (contiguous 48 States),1976,sep,51.17,77.16,64.17
110,National (contiguous 48 States),1977,sep,54.07,77.76,65.91
110,National (contiguous 48 States),1978,sep,53.38,78.24,65.82
110,National (contiguous 48 States),1979,sep,52.34,79.79,66.07
110,National (contiguous 48 States),1980,sep,53.35,79.09,66.22
110,National (contiguous 48 States),1981,sep,51.75,78.04,64.90
110,National (contiguous 48 States),1982,sep,52.05,76.01,64.02
110,National (contiguous 48 States),1983,sep,52.45,78.69,65.57
110,National (contiguous 48 States),1984,sep,50.23,75.99,63.12
110,National (contiguous 48 States),1985,sep,50.94,74.48,62.71
110,National (contiguous 48 States),1986,sep,52.79,74.57,63.68
110,National (contiguous 48 States),1987,sep,51.76,78.67,65.23
110,National (contiguous 48 States),1988,sep,51.58,77.58,64.58
110,National (contiguous 48 States),1989,sep,51.19,76.91,64.06
110,National (contiguous 48 States),1990,sep,54.32,80.33,67.33
110,National (contiguous 48 States),1991,sep,52.23,77.54,64.89
110,National (contiguous 48 States),1992,sep,51.78,77.50,64.65
110,National (contiguous 48 States),1993,sep,50.25,76.30,63.28
110,National (contiguous 48 States),1994,sep,52.39,78.66,65.53
110,National (contiguous 48 States),1995,sep,51.80,77.52,64.67
110,National (contiguous 48 States),1996,sep,51.49,75.40,63.45
110,National (contiguous 48 States),1997,sep,53.87,78.91,66.40
110,National (contiguous 48 States),1998,sep,55.99,81.91,68.95
110,National (contiguous 48 States),1999,sep,50.72,77.92,64.33
110,National (contiguous 48 States),2000,sep,52.03,79.05,65.55
110,National (contiguous 48 States),2001,sep,52.52,78.82,65.68
110,National (contiguous 48 States),2002,sep,54.05,79.59,66.83
110,National (contiguous 48 States),2003,sep,52.03,77.85,64.94
110,National (contiguous 48 States),2004,sep,53.02,78.24,65.64
110,National (contiguous 48 States),2005,sep,53.89,80.80,67.35
110,National (contiguous 48 States),2006,sep,50.72,75.83,63.28
110,National (contiguous 48 States),2007,sep,53.44,79.38,66.42
110,National (contiguous 48 States),2008,sep,52.41,77.95,65.19
110,National (contiguous 48 States),2009,sep,53.82,78.89,66.36
110,National (contiguous 48 States),2010,sep,53.19,79.75,66.47
110,National (contiguous 48 States),2011,sep,52.74,79.39,66.07
110,National (contiguous 48 States),2012,sep,52.52,80.06,66.29
110,National (contiguous 48 States),2013,sep,54.72,79.16,66.94
110,National (contiguous 48 States),2014,sep,54.10,78.22,66.16
110,National (contiguous 48 States),2015,sep,55.72,81.28,68.50
110,National (contiguous 48 States),2016,sep,54.82,79.38,67.10
110,National (contiguous 48 States),2017,sep,53.76,78.73,66.25
110,National (contiguous 48 States),2018,sep,55.69,79.34,67.51
110,National (contiguous 48 States),2019,sep,56.25,80.58,68.41
110,National (contiguous 48 States),2020,sep,52.99,78.80,65.89
110,National (contiguous 48 States),2021,sep,54.48,81.09,67.78
110,National (contiguous 48 States),2022,sep,54.84,81.21,68.02
110,National (contiguous 48 States),2023,sep,55.02,80.44,67.73
110,National (contiguous 48 States),2024,sep,55.36,81.84,68.61
001,Alabama,1895,oct,45.20,74.20,59.70
001,Alabama,1896,oct,50.60,75.80,63.20
001,Alabama,1897,oct,53.10,81.00,67.10
001,Alabama,1898,oct,49.60,72.30,61.00
001,Alabama,1899,oct,54.00,78.10,66.00
001,Alabama,1900,oct,58.20,78.20,68.20
001,Alabama,1901,oct,48.80,76.20,62.50
001,Alabama,1902,oct,50.60,75.60,63.10
001,Alabama,1903,oct,49.40,77.00,63.20
001,Alabama,1904,oct,49.20,80.10,64.60
001,Alabama,1905,oct,53.00,74.40,63.70
001,Alabama,1906,oct,48.50,72.60,60.60
001,Alabama,1907,oct,49.70,76.90,63.30
001,Alabama,1908,oct,45.30,75.30,60.30
001,Alabama,1909,oct,47.30,79.10,63.20
001,Alabama,1910,oct,53.30,79.50,66.40
001,Alabama,1911,oct,56.60,80.40,68.50
001,Alabama,1912,oct,54.20,77.60,65.90
001,Alabama,1913,oct,47.70,73.90,60.80
001,Alabama,1914,oct,52.80,74.80,63.80
001,Alabama,1915,oct,54.70,78.00,66.30
001,Alabama,1916,oct,50.30,78.00,64.20
001,Alabama,1917,oct,43.50,73.40,58.50
001,Alabama,1918,oct,58.80,78.40,68.60
001,Alabama,1919,oct,63.40,84.70,74.00
001,Alabama,1920,oct,49.10,78.40,63.80
001,Alabama,1921,oct,48.10,76.70,62.40
001,Alabama,1922,oct,52.10,77.00,64.60
001,Alabama,1923,oct,49.90,76.00,63.00
001,Alabama,1924,oct,48.90,79.10,64.00
001,Alabama,1925,oct,53.80,75.80,64.80
001,Alabama,1926,oct,53.80,78.30,66.00
001,Alabama,1927,oct,51.60,81.50,66.50
001,Alabama,1928,oct,55.00,79.40,67.20
001,Alabama,1929,oct,50.30,74.40,62.30
001,Alabama,1930,oct,49.40,73.60,61.50
001,Alabama,1931,oct,54.10,80.90,67.50
001,Alabama,1932,oct,49.30,74.70,62.00
001,Alabama,1933,oct,52.40,78.10,65.20
001,Alabama,1934,oct,53.10,78.50,65.80
001,Alabama,1935,oct,52.10,80.00,66.00
001,Alabama,1936,oct,53.70,78.20,66.00
001,Alabama,1937,oct,50.60,73.00,61.80
001,Alabama,1938,oct,49.90,80.50,65.20
001,Alabama,1939,oct,51.90,79.10,65.50
001,Alabama,1940,oct,49.60,79.90,64.70
001,Alabama,1941,oct,58.70,83.00,70.90
001,Alabama,1942,oct,51.20,78.10,64.60
001,Alabama,1943,oct,47.30,75.80,61.50
001,Alabama,1944,oct,48.10,77.90,63.00
001,Alabama,1945,oct,49.60,75.60,62.60
001,Alabama,1946,oct,50.20,77.30,63.80
001,Alabama,1947,oct,57.20,80.60,68.90
001,Alabama,1948,oct,46.50,75.40,61.00
001,Alabama,1949,oct,58.70,79.20,69.00
001,Alabama,1950,oct,53.70,78.50,66.10
001,Alabama,1951,oct,53.00,78.80,65.90
001,Alabama,1952,oct,42.70,72.60,57.60
001,Alabama,1953,oct,50.50,80.10,65.30
001,Alabama,1954,oct,50.70,79.60,65.20
001,Alabama,1955,oct,47.20,76.70,62.00
001,Alabama,1956,oct,53.00,76.90,65.00
001,Alabama,1957,oct,48.80,70.00,59.40
001,Alabama,1958,oct,49.40,75.10,62.30
001,Alabama,1959,oct,57.00,75.40,66.20
001,Alabama,1960,oct,52.60,77.60,65.10
001,Alabama,1961,oct,46.80,77.30,62.00
001,Alabama,1962,oct,52.20,78.90,65.60
001,Alabama,1963,oct,49.80,81.60,65.70
001,Alabama,1964,oct,46.80,72.80,59.80
001,Alabama,1965,oct,49.30,74.80,62.10
001,Alabama,1966,oct,48.70,74.30,61.50
001,Alabama,1967,oct,45.80,75.60,60.70
001,Alabama,1968,oct,50.00,77.10,63.60
001,Alabama,1969,oct,52.70,75.40,64.10
001,Alabama,1970,oct,53.00,75.30,64.20
001,Alabama,1971,oct,55.90,79.50,67.70
001,Alabama,1972,oct,51.20,75.50,63.40
001,Alabama,1973,oct,53.70,79.60,66.70
001,Alabama,1974,oct,45.20,75.30,60.30
001,Alabama,1975,oct,52.80,75.70,64.30
001,Alabama,1976,oct,45.30,70.50,57.90
001,Alabama,1977,oct,47.60,72.90,60.30
001,Alabama,1978,oct,46.80,77.60,62.20
001,Alabama,1979,oct,48.10,76.70,62.40
001,Alabama,1980,oct,47.00,73.50,60.20
001,Alabama,1981,oct,49.50,74.20,61.80
001,Alabama,1982,oct,51.50,76.70,64.10
001,Alabama,1983,oct,51.90,76.10,64.00
001,Alabama,1984,oct,58.00,81.00,69.50
001,Alabama,1985,oct,57.80,77.40,67.60
001,Alabama,1986,oct,53.10,75.60,64.40
001,Alabama,1987,oct,41.40,74.20,57.80
001,Alabama,1988,oct,46.80,71.60,59.20
001,Alabama,1989,oct,49.20,75.40,62.30
001,Alabama,1990,oct,50.30,77.70,64.00
001,Alabama,1991,oct,51.10,78.10,64.60
001,Alabama,1992,oct,49.40,74.40,61.90
001,Alabama,1993,oct,50.80,74.80,62.80
001,Alabama,1994,oct,54.20,73.60,64.00
001,Alabama,1995,oct,51.40,75.80,63.60
001,Alabama,1996,oct,50.90,74.60,62.70
001,Alabama,1997,oct,50.50,75.80,63.10
001,Alabama,1998,oct,53.60,80.00,66.80
001,Alabama,1999,oct,50.50,76.60,63.60
001,Alabama,2000,oct,49.60,79.70,64.60
001,Alabama,2001,oct,46.80,74.40,60.60
001,Alabama,2002,oct,59.70,75.80,67.80
001,Alabama,2003,oct,51.10,75.90,63.50
001,Alabama,2004,oct,58.50,78.40,68.50
001,Alabama,2005,oct,51.10,76.50,63.80
001,Alabama,2006,oct,48.80,75.00,61.90
001,Alabama,2007,oct,54.60,78.30,66.50
001,Alabama,2008,oct,50.00,74.30,62.20
001,Alabama,2009,oct,52.90,72.80,62.80
001,Alabama,2010,oct,48.40,80.10,64.30
001,Alabama,2011,oct,46.60,74.60,60.60
001,Alabama,2012,oct,50.00,74.40,62.20
001,Alabama,2013,oct,53.50,76.30,64.90
001,Alabama,2014,oct,52.00,78.40,65.20
001,Alabama,2015,oct,53.40,76.60,65.00
001,Alabama,2016,oct,53.60,83.30,68.50
001,Alabama,2017,oct,54.40,77.20,65.80
001,Alabama,2018,oct,56.70,78.20,67.40
001,Alabama,2019,oct,56.90,78.70,67.80
001,Alabama,2020,oct,55.80,78.00,66.90
001,Alabama,2021,oct,56.90,77.80,67.30
001,Alabama,2022,oct,47.00,75.50,61.20
001,Alabama,2023,oct,52.60,77.70,65.20
001,Alabama,2024,oct,52.30,80.20,66.20
002,Arizona,1895,oct,48.60,73.80,61.20
002,Arizona,1896,oct,50.10,71.50,60.80
002,Arizona,1897,oct,46.80,70.20,58.50
002,Arizona,1898,oct,44.80,76.50,60.60
002,Arizona,1899,oct,45.90,72.10,59.00
002,Arizona,1900,oct,47.30,73.90,60.60
002,Arizona,1901,oct,47.50,76.70,62.10
002,Arizona,1902,oct,47.90,77.70,62.80
002,Arizona,1903,oct,44.90,76.30,60.60
002,Arizona,1904,oct,45.60,74.20,59.90
002,Arizona,1905,oct,45.20,74.90,60.00
002,Arizona,1906,oct,43.80,76.20,60.00
002,Arizona,1907,oct,49.40,73.20,61.30
002,Arizona,1908,oct,41.20,72.30,56.80
002,Arizona,1909,oct,43.60,78.20,60.90
002,Arizona,1910,oct,46.20,76.60,61.40
002,Arizona,1911,oct,45.00,73.30,59.10
002,Arizona,1912,oct,45.30,69.90,57.60
002,Arizona,1913,oct,43.00,74.90,59.00
002,Arizona,1914,oct,47.50,73.70,60.60
002,Arizona,1915,oct,44.20,79.30,61.80
002,Arizona,1916,oct,44.40,71.10,57.80
002,Arizona,1917,oct,45.60,79.80,62.70
002,Arizona,1918,oct,48.20,75.70,62.00
002,Arizona,1919,oct,43.10,68.80,56.00
002,Arizona,1920,oct,42.90,70.80,56.90
002,Arizona,1921,oct,48.80,77.80,63.30
002,Arizona,1922,oct,45.60,76.50,61.10
002,Arizona,1923,oct,42.10,72.10,57.10
002,Arizona,1924,oct,42.60,75.20,58.90
002,Arizona,1925,oct,46.30,71.00,58.70
002,Arizona,1926,oct,47.80,77.80,62.80
002,Arizona,1927,oct,45.90,76.20,61.10
002,Arizona,1928,oct,47.50,75.80,61.60
002,Arizona,1929,oct,47.10,76.50,61.80
002,Arizona,1930,oct,43.00,73.90,58.40
002,Arizona,1931,oct,47.00,76.00,61.50
002,Arizona,1932,oct,45.60,73.50,59.60
002,Arizona,1933,oct,50.40,78.50,64.40
002,Arizona,1934,oct,46.70,79.60,63.20
002,Arizona,1935,oct,45.20,76.10,60.60
002,Arizona,1936,oct,46.50,74.80,60.70
002,Arizona,1937,oct,47.40,78.70,63.00
002,Arizona,1938,oct,45.60,76.10,60.90
002,Arizona,1939,oct,43.80,73.90,58.90
002,Arizona,1940,oct,48.10,75.50,61.80
002,Arizona,1941,oct,44.90,69.70,57.30
002,Arizona,1942,oct,46.70,74.80,60.80
002,Arizona,1943,oct,46.50,76.20,61.30
002,Arizona,1944,oct,48.40,77.30,62.90
002,Arizona,1945,oct,48.80,76.40,62.60
002,Arizona,1946,oct,42.70,70.90,56.80
002,Arizona,1947,oct,46.50,76.70,61.60
002,Arizona,1948,oct,47.80,75.80,61.80
002,Arizona,1949,oct,43.80,72.50,58.10
002,Arizona,1950,oct,49.50,84.00,66.70
002,Arizona,1951,oct,46.30,75.70,61.00
002,Arizona,1952,oct,47.60,83.80,65.70
002,Arizona,1953,oct,44.90,77.00,60.90
002,Arizona,1954,oct,47.60,79.50,63.60
002,Arizona,1955,oct,48.20,80.60,64.40
002,Arizona,1956,oct,45.10,77.00,61.00
002,Arizona,1957,oct,47.60,70.70,59.10
002,Arizona,1958,oct,49.30,76.40,62.80
002,Arizona,1959,oct,46.20,76.80,61.50
002,Arizona,1960,oct,46.30,73.00,59.70
002,Arizona,1961,oct,44.20,75.10,59.60
002,Arizona,1962,oct,47.30,76.90,62.10
002,Arizona,1963,oct,50.10,79.00,64.60
002,Arizona,1964,oct,48.90,80.70,64.80
002,Arizona,1965,oct,46.40,80.20,63.30
